ID,NAME,ORGANIZATION,CATEGORY,DESCRIPTION,ADDRESS,CITY,ZIP_CODE,URL,PHONE,EMAIL,ELIGIBILITY_CRITERIA,APPOINTMENT_REQUIRED,REFERRAL_REQUIRED_FROM,START_DATE,END_DATE,IS_ALWAYS_OPEN,OPEN_HOURS_USER_INPUT,INTERNAL_NOTES,LAST_MODIFIED_DATETIME
102,Employment Services,Momentum for Health,Employment,"Supports clients with a behavioral health diagnosis to navigate the path to finding, securing, and keeping a job.

Employment Services can help with:
o   Developing job seeking skills
o   Identifying your strengths and preferences
o   Supporting with resume writing 
o   Practicing interview skills 
o   Connecting with potential employers
o   Help with finding clothing for interviews and other resources once you find a job
o   Supporting client to ask for appropriate accommodations at work
o   Helping client develop the skills needed to keep your job

",,,,https://momentumforhealth.org/services/supportive-services/employment/,(408) 260-4050,info@momentumforhealth.org,"o  Client is receiving services from a provider in the Santa Clara County Behavioral Health System of Care.
o  Client is at least 18 years old.
o  Client has a behavioral health diagnosis.
o  Client is willing to look for work.
o  Client lives in Santa Clara County.
",,Case Manager,,,,,"A case manager or therapist must send this department a referral.

Unsure if I should have entered this.  It should possibly be deleted.",5/3/2023 3:24 PM
377,Employment Services,St. Joseph’s Family Center,Employment,"St. Joseph’s Family Center Employment Services offers the following:

o  Job coaching and counseling
o  Resume development
o  Interviewing techniques and simulations
o  Information about free career development training available in English and Spanish
o  Financial education and budget examination
o  Discretionary financial assistance to help overcome employment barriers
o  Internet job search and on-line application assistance
o  Assistance setting up email accounts
o  A jobs board that lists local employment opportunities and openings in the greater Gilroy area
o  Referrals to other community resources","7950 Church Street, Suite A",Gilroy,95020,https://stjosephsgilroy.org/need-help/employment-services/,(408) 842-6662,,"o Must be a resident of Gilroy or San Martin, CA.
o Must meet the low-income level guidelines established by the City of Gilroy Housing and Community Development Department and/or the County of Santa Clara Social Services Agency",,,,,,,,11/29/2022 4:37 PM
174,English as Second Language (ESL),Milpitas Adult Education,Employment,"This free class teaches English to speakers of different native languages.

Classes serve adults who wish to make a successful transition into American society, and develop the skills needed to reach their professional and personal goals.",1331 E. Calaveras Boulevard,Milpitas,95035,https://adulted.musd.org/english-as-second-language-esl,(408) 635-2692 x4501,mae@musd.org,"F-1 (I-20) students, B-1, and B-2 visa holders are prohibited from attending publicly-funded adult education programs in the United States.",,,,,,"Mon 9am - 12:15pm
Tue 9am - 12:15pm
Wed 9am - 12:15pm
Thur 9am - 12:15pmFri 9am - 12:15pm

OR 

Tue 5:45 pm - 9 pm
Thur 5:45 pm - 9 pm",Put in Education category?,5/3/2023 3:24 PM
474,ESL Citizenship Class for Intermediate and Advanced English Speakers,Fremont Union High School District (FUHSD) Adult School,Employment,"Learn American history and government, complete the N-400 application, and practice for the naturalization interview.

This is an online class only.",,,,https://fuhsdadultschool.asapconnected.com/#CourseGroupID=43636,(408) 522-2700,,"A placement test is required.

Students must qualify as an ESL student and be in the process of applying for US Citizenship to be eligible for the class.",,,,,,,This is in the wrong cateogry.  Add to Education category and Citizenship subcategory.,5/3/2023 3:26 PM
157,Expandability,Goodwill of Silicon Valley,Employment,"Provides individualized employment preparation, life management, job placement, and support services to people with disabilities.",1080 North 7th Street,San Jose,95112,https://expandability.org/,(408) 869-9267​,ivonp@goodwillsv.org,,,,,,,,,5/3/2023 3:25 PM
155,Find Jobs Now,Goodwill of Silicon Valley,Employment,"Current job opening at Goodwill of Silicon Valley in the retail, operations, administrative, e-commerce, and volunteer sectors.",,,,https://goodwillsv.org/jobs/,,,,,,,,,,,10/28/2022 3:34 PM
480,Free Adult High School Diploma Classes,Fremont Union High School District (FUHSD) Adult School,Employment,These free classes will help the student earn a High School Diploma.,589 W. Fremont Avenue,Sunnyvale,94087,https://www.fuhsdadultschool.com/high-school-diploma,(408) 522-2700,,"o  A placement test, registration, and transcript from last school are required.
o  Must be a California resident.
o  Must be 18 or older.
o  The person's high school class has graduated or the client has not enrolled in high school in the last 60 days.",,,,,,,This should be removed from the Employment category and added to an Education category with High School Diplomas as a subcagetory.,2/27/2023 7:21 PM
475,Free English as a Second Language (ESL) Classes,Fremont Union High School District (FUHSD) Adult School,Employment,"Classes are offered online, in-person and hybrid.",589 W. Fremont Avenue,Sunnyvale,94087,https://fuhsdadultschool.asapconnected.com/#CourseGroupID=39055,(408) 522-2700,,Students must take a placement test prior to starting classes.,,,,,,,Put in new Education category and ESL subcategory.,5/3/2023 3:27 PM
479,Free GED Classes,Fremont Union High School District (FUHSD) Adult School,Employment,These free classes will help the student earn a GED.,589 W. Fremont Avenue,Sunnyvale,94087,https://www.fuhsdadultschool.com/finish-high-school/ged,(408) 522-2719,,"o  A placement test, registration, and transcript from last school are required.
o  Must be a California resident.
o  Must be 18 or older.
o  The person's high school class has graduated.",,,,,,,This should be removed from the Employment category and added to an Education category with GED as a subcagetory.,2/27/2023 7:21 PM
147,Free IT Service and Support Training Program,Goodwill of Silicon Valley,Employment,"The  IT Service and Support Training Program:

o  Prepares graduates for entry level desktop support, help desk, and technical customer service jobs.
o  Introduces troubleshooting and customer service, networking operating systems, system administration, automation and security.
o  Prepares student for the Google IT Support Professional Certification (must pass certification exam).

This 11 week program has online classes only.",,,,https://goodwillsv.org/it-service-support/,,amyg@goodwillsv.org,"Must:

o Be eligible to work in the USA
o Be 18 years or older
o Live in one of the following Counties – San Mateo, Santa Clara, Alameda, San Francisco, Contra Costa, or Santa Cruz.o 
o Have a High School diploma or equivalent completed prior to start of classo Have basic math skills and proficiency in written and oral communication skills",,,,,,"Mon 9am – 3pm
Tue 9am – 3pm
Wed 9am – 3pm
Thur 9am – 3pm
Fri 9am – 3pm","Possibly add to Education or Training or Vocational category.

The hours and days are for 2022 and may need to be updated for 2023 sessions.",10/28/2022 1:56 PM
185,GoodHealth Youth Program,Goodwill of Silicon Valley,Employment,"Teaches moderate to severe special education students by providing equal access to health education, work opportunities, and mobility training through classroom lessons, on-site volunteer experience, and monthly field trips.

Focuses on manners, personal hygiene, substance abuse,  prevention relationships, sex education, personal health management, and nutrition.",,,,https://goodwillsv.org/youth-programs/,(415) 990-1811,serafinam@goodwillsv.org,For moderate to severe special education students.,,,,,,,"Does this need a new category?

This needs work.  Where and when do classes meet?",10/30/2022 4:42 PM
166,Health Information Technology,Center for Employment Training (CET),Employment,"Teaches skills for a job in a health care or hospital office.

This class meets in the classroom and online.",701 Vine Street,San Jose,95110,https://cetweb.edu/program/health-information-technology/,(408) 534-5360,,,,,,,,"Mon  8am – 3pm
Tue 8am – 3pm
Wed 8am – 3pm
Thur 8am – 3pm
Fri 8am – 3pm","Hours above are class hours, not administrative hours.",10/29/2022 1:55 PM
493,High School Academy Under 19,Escuela Popular (EP),Employment,"Escuela Popular’s High School Academy under 19  provides intensive English Language Development so that students are able to meet their goal of graduating bilingual and biliterate.  

Students are accepted regardless of whether they are at grade level.  EP meets the student where they are academically and accelerate learning from that point forward. Many students have not done well in traditional schools.",149 North White Road,San Jose,95127,https://www.escuelapopular.org/high-school-academy-under-19/,(408) 275-7191,patricia@escuelapopular.org,,,,,,,,Add to Education category when it is created.,3/10/2023 12:56 PM
472,High School Diploma/GED Prep Classes,Fremont Union High School District (FUSHD) Adult School,Employment,Free evening classes that prepares students for a high school diploma or the GED.,589 W. Fremont Avenue,Sunnyvale,,https://www.fuhsdadultschool.com/,(408) 522-2700,,Registration is required and potential students must attend a testing session before starting classes.,,,,,,"Mon 4pm - 6pm or 6:30pm - 8:30pm
Tue 4pm - 6pm or 6:30pm - 8:30pm
Wed 4pm - 6pm or 6:30pm - 8:30pm
Thur 4pm - 6pm or 6:30pm - 8:30pm",This is in the wrong category.  Add to new Education category and GED + High School Diploma subcategories.,2/12/2023 4:28 PM
171,High School Equivalency Test (HiSET),Milpitas Adult Education,Employment,"Milpitas Adult Education is a testing site for the HiSET High School Equivalency Test (HiSET).

High school drop-outs and adults who did not graduate from high school can earn a high school equivalency (HSE) credential with the HiSET test.  Candidates are required to demonstrate that they have the same skills and knowledge as a high school graduate. Upon passing the test, candidates are issued a high school equivalency certificate or high school equivalency diploma.","1331 E. Calaveras Boulevad, Bldg 400",Milpitas,95035,https://adulted.musd.org/hiset,(408) 635-2692 x4501,mae@musd.org,,,,,,,,Put in an Education category and change the existing category?,5/3/2023 3:28 PM
167,HVAC Technician and Green Technology,Center for Employment Training (CET),Employment,"Teaches skills needed for a job installing or servicing air conditioning, ventilation, or heating units. Learn safety, hand tools, basic electricity, equipment, and plumbing related to HVAC maintenance and repair. In addition to working with tools and HVAC equipment, the student will learn the fundamental concepts of refrigeration, ductwork, silver brazing and soldering.",701 Vine Street,San Jose,95110,https://cetweb.edu/program/hvac-technician-green-technology/,(408) 534-5360,,,,,,,,"Mon 8am–5pm
Tue 8am–5pm
Wed 8am–5pm
Thur 8am–5pm
Fri 8am–5pm",Administrative hours given for this record.  Class hours may be scheduled through 9pm.,10/29/2022 2:05 PM
